image_path,fruit_id,storage_condition,day,stage,view,timestamp,file_stem
data/Avocado Ripening Dataset/T20_d06_042_a_3.jpg,T20_042,T20,6,3,a,2022-04-09 15:41:51,T20_d06_042_a_3
data/Avocado Ripening Dataset/T20_d06_042_b_3.jpg,T20_042,T20,6,3,b,2022-04-09 15:41:58,T20_d06_042_b_3
data/Avocado Ripening Dataset/T20_d07_042_a_4.jpg,T20_042,T20,7,4,a,2022-04-10 14:34:48,T20_d07_042_a_4
data/Avocado Ripening Dataset/T20_d07_042_b_4.jpg,T20_042,T20,7,4,b,2022-04-10 14:34:58,T20_d07_042_b_4
data/Avocado Ripening Dataset/T20_d08_042_a_4.jpg,T20_042,T20,8,4,a,2022-04-11 15:28:54,T20_d08_042_a_4
data/Avocado Ripening Dataset/T20_d08_042_b_4.jpg,T20_042,T20,8,4,b,2022-04-11 15:29:00,T20_d08_042_b_4
data/Avocado Ripening Dataset/T20_d09_042_a_4.jpg,T20_042,T20,9,4,a,2022-04-12 15:00:50,T20_d09_042_a_4
data/Avocado Ripening Dataset/T20_d09_042_b_4.jpg,T20_042,T20,9,4,b,2022-04-12 15:00:55,T20_d09_042_b_4
data/Avocado Ripening Dataset/T20_d10_042_a_5.jpg,T20_042,T20,10,5,a,2022-04-13 13:27:36,T20_d10_042_a_5
data/Avocado Ripening Dataset/T20_d10_042_b_5.jpg,T20_042,T20,10,5,b,2022-04-13 13:27:43,T20_d10_042_b_5
data/Avocado Ripening Dataset/T20_d11_042_a_5.jpg,T20_042,T20,11,5,a,2022-04-14 16:33:58,T20_d11_042_a_5
data/Avocado Ripening Dataset/T20_d11_042_b_5.jpg,T20_042,T20,11,5,b,2022-04-14 16:34:08,T20_d11_042_b_5
data/Avocado Ripening Dataset/T20_d01_043_a_1.jpg,T20_043,T20,1,1,a,2022-04-03 18:55:02,T20_d01_043_a_1
data/Avocado Ripening Dataset/T20_d01_043_b_1.jpg,T20_043,T20,1,1,b,2022-04-03 18:55:24,T20_d01_043_b_1
data/Avocado Ripening Dataset/T20_d02_043_a_1.jpg,T20_043,T20,2,1,a,2022-04-05 15:18:54,T20_d02_043_a_1
data/Avocado Ripening Dataset/T20_d02_043_b_1.jpg,T20_043,T20,2,1,b,2022-04-05 15:19:03,T20_d02_043_b_1
data/Avocado Ripening Dataset/T20_d03_043_a_2.jpg,T20_043,T20,3,2,a,2022-04-06 14:39:39,T20_d03_043_a_2
data/Avocado Ripening Dataset/T20_d03_043_b_2.jpg,T20_043,T20,3,2,b,2022-04-06 14:39:49,T20_d03_043_b_2
data/Avocado Ripening Dataset/T20_d01_049_a_1.jpg,T20_049,T20,1,1,a,2022-04-04 19:33:40,T20_d01_049_a_1
data/Avocado Ripening Dataset/T20_d01_049_b_1.jpg,T20_049,T20,1,1,b,2022-04-04 19:33:47,T20_d01_049_b_1
data/Avocado Ripening Dataset/T20_d02_049_a_1.jpg,T20_049,T20,2,1,a,2022-04-05 14:50:08,T20_d02_049_a_1
data/Avocado Ripening Dataset/T20_d02_049_b_1.jpg,T20_049,T20,2,1,b,2022-04-05 14:50:16,T20_d02_049_b_1
data/Avocado Ripening Dataset/T20_d03_049_a_2.jpg,T20_049,T20,3,2,a,2022-04-06 14:02:48,T20_d03_049_a_2
data/Avocado Ripening Dataset/T20_d03_049_b_2.jpg,T20_049,T20,3,2,b,2022-04-06 14:02:57,T20_d03_049_b_2
data/Avocado Ripening Dataset/T20_d04_049_a_2.jpg,T20_049,T20,4,2,a,2022-04-07 14:04:09,T20_d04_049_a_2
data/Avocado Ripening Dataset/T20_d04_049_b_2.jpg,T20_049,T20,4,2,b,2022-04-07 14:04:18,T20_d04_049_b_2
data/Avocado Ripening Dataset/T20_d05_049_a_3.jpg,T20_049,T20,5,3,a,2022-04-08 15:05:44,T20_d05_049_a_3
data/Avocado Ripening Dataset/T20_d05_049_b_3.jpg,T20_049,T20,5,3,b,2022-04-08 15:05:51,T20_d05_049_b_3
data/Avocado Ripening Dataset/T20_d06_049_a_3.jpg,T20_049,T20,6,3,a,2022-04-09 15:12:44,T20_d06_049_a_3
data/Avocado Ripening Dataset/T20_d06_049_b_3.jpg,T20_049,T20,6,3,b,2022-04-09 15:12:50,T20_d06_049_b_3
data/Avocado Ripening Dataset/T20_d07_049_a_4.jpg,T20_049,T20,7,4,a,2022-04-10 15:20:37,T20_d07_049_a_4
data/Avocado Ripening Dataset/T20_d07_049_b_4.jpg,T20_049,T20,7,4,b,2022-04-10 15:20:43,T20_d07_049_b_4
data/Avocado Ripening Dataset/T20_d08_049_a_4.jpg,T20_049,T20,8,4,a,2022-04-11 14:48:06,T20_d08_049_a_4
data/Avocado Ripening Dataset/T20_d08_049_b_4.jpg,T20_049,T20,8,4,b,2022-04-11 14:48:12,T20_d08_049_b_4
data/Avocado Ripening Dataset/T20_d09_049_a_4.jpg,T20_049,T20,9,4,a,2022-04-12 15:43:30,T20_d09_049_a_4
data/Avocado Ripening Dataset/T20_d09_049_b_4.jpg,T20_049,T20,9,4,b,2022-04-12 15:43:36,T20_d09_049_b_4
data/Avocado Ripening Dataset/T20_d10_049_a_5.jpg,T20_049,T20,10,5,a,2022-04-13 13:02:10,T20_d10_049_a_5
data/Avocado Ripening Dataset/T20_d10_049_b_5.jpg,T20_049,T20,10,5,b,2022-04-13 13:02:16,T20_d10_049_b_5
data/Avocado Ripening Dataset/T20_d11_049_a_5.jpg,T20_049,T20,11,5,a,2022-04-14 15:26:37,T20_d11_049_a_5
data/Avocado Ripening Dataset/T20_d11_049_b_5.jpg,T20_049,T20,11,5,b,2022-04-14 15:26:42,T20_d11_049_b_5
data/Avocado Ripening Dataset/T20_d01_050_a_1.jpg,T20_050,T20,1,1,a,2022-04-03 18:55:58,T20_d01_050_a_1
data/Avocado Ripening Dataset/T20_d01_050_b_1.jpg,T20_050,T20,1,1,b,2022-04-03 18:56:08,T20_d01_050_b_1
data/Avocado Ripening Dataset/T20_d02_050_a_2.jpg,T20_050,T20,2,2,a,2022-04-05 15:19:20,T20_d02_050_a_2
data/Avocado Ripening Dataset/T20_d02_050_b_2.jpg,T20_050,T20,2,2,b,2022-04-05 15:19:28,T20_d02_050_b_2
data/Avocado Ripening Dataset/T20_d03_050_a_2.jpg,T20_050,T20,3,2,a,2022-04-06 14:40:20,T20_d03_050_a_2
data/Avocado Ripening Dataset/T20_d03_050_b_2.jpg,T20_050,T20,3,2,b,2022-04-06 14:40:29,T20_d03_050_b_2
data/Avocado Ripening Dataset/T20_d04_050_a_3.jpg,T20_050,T20,4,3,a,2022-04-07 13:31:14,T20_d04_050_a_3
data/Avocado Ripening Dataset/T20_d04_050_b_3.jpg,T20_050,T20,4,3,b,2022-04-07 13:31:22,T20_d04_050_b_3
data/Avocado Ripening Dataset/T20_d05_050_a_4.jpg,T20_050,T20,5,4,a,2022-04-08 14:21:39,T20_d05_050_a_4
data/Avocado Ripening Dataset/T20_d05_050_b_4.jpg,T20_050,T20,5,4,b,2022-04-08 14:21:48,T20_d05_050_b_4
data/Avocado Ripening Dataset/T20_d06_050_a_4.jpg,T20_050,T20,6,4,a,2022-04-09 14:38:59,T20_d06_050_a_4
data/Avocado Ripening Dataset/T20_d06_050_b_4.jpg,T20_050,T20,6,4,b,2022-04-09 14:39:05,T20_d06_050_b_4
data/Avocado Ripening Dataset/T20_d07_050_a_4.jpg,T20_050,T20,7,4,a,2022-04-10 14:58:24,T20_d07_050_a_4
data/Avocado Ripening Dataset/T20_d07_050_b_4.jpg,T20_050,T20,7,4,b,2022-04-10 14:58:30,T20_d07_050_b_4
data/Avocado Ripening Dataset/T20_d08_050_a_4.jpg,T20_050,T20,8,4,a,2022-04-11 12:51:29,T20_d08_050_a_4
data/Avocado Ripening Dataset/T20_d08_050_b_4.jpg,T20_050,T20,8,4,b,2022-04-11 12:51:36,T20_d08_050_b_4
data/Avocado Ripening Dataset/T20_d09_050_a_5.jpg,T20_050,T20,9,5,a,2022-04-12 14:23:35,T20_d09_050_a_5
data/Avocado Ripening Dataset/T20_d09_050_b_5.jpg,T20_050,T20,9,5,b,2022-04-12 14:23:44,T20_d09_050_b_5
data/Avocado Ripening Dataset/T20_d10_050_a_5.jpg,T20_050,T20,10,5,a,2022-04-13 12:38:59,T20_d10_050_a_5
data/Avocado Ripening Dataset/T20_d10_050_b_5.jpg,T20_050,T20,10,5,b,2022-04-13 12:39:05,T20_d10_050_b_5
data/Avocado Ripening Dataset/T20_d11_050_a_5.jpg,T20_050,T20,11,5,a,2022-04-14 14:55:17,T20_d11_050_a_5
data/Avocado Ripening Dataset/T20_d11_050_b_5.jpg,T20_050,T20,11,5,b,2022-04-14 14:55:23,T20_d11_050_b_5
data/Avocado Ripening Dataset/T20_d01_060_a_1.jpg,T20_060,T20,1,1,a,2022-04-04 19:34:07,T20_d01_060_a_1
data/Avocado Ripening Dataset/T20_d01_060_b_1.jpg,T20_060,T20,1,1,b,2022-04-04 19:34:14,T20_d01_060_b_1
data/Avocado Ripening Dataset/T20_d02_060_a_2.jpg,T20_060,T20,2,2,a,2022-04-05 14:50:43,T20_d02_060_a_2
data/Avocado Ripening Dataset/T20_d02_060_b_2.jpg,T20_060,T20,2,2,b,2022-04-05 14:50:56,T20_d02_060_b_2
data/Avocado Ripening Dataset/T20_d03_060_a_2.jpg,T20_060,T20,3,2,a,2022-04-06 14:03:18,T20_d03_060_a_2
data/Avocado Ripening Dataset/T20_d03_060_b_2.jpg,T20_060,T20,3,2,b,2022-04-06 14:03:28,T20_d03_060_b_2
data/Avocado Ripening Dataset/T20_d04_060_a_3.jpg,T20_060,T20,4,3,a,2022-04-07 14:04:39,T20_d04_060_a_3
data/Avocado Ripening Dataset/T20_d04_060_b_3.jpg,T20_060,T20,4,3,b,2022-04-07 14:04:45,T20_d04_060_b_3
data/Avocado Ripening Dataset/T20_d05_060_a_4.jpg,T20_060,T20,5,4,a,2022-04-08 15:06:16,T20_d05_060_a_4
data/Avocado Ripening Dataset/T20_d05_060_b_4.jpg,T20_060,T20,5,4,b,2022-04-08 15:06:22,T20_d05_060_b_4
data/Avocado Ripening Dataset/T20_d06_060_a_4.jpg,T20_060,T20,6,4,a,2022-04-09 15:13:10,T20_d06_060_a_4
data/Avocado Ripening Dataset/T20_d06_060_b_4.jpg,T20_060,T20,6,4,b,2022-04-09 15:13:16,T20_d06_060_b_4
data/Avocado Ripening Dataset/T20_d07_060_a_4.jpg,T20_060,T20,7,4,a,2022-04-10 15:20:51,T20_d07_060_a_4
data/Avocado Ripening Dataset/T20_d07_060_b_4.jpg,T20_060,T20,7,4,b,2022-04-10 15:20:57,T20_d07_060_b_4
data/Avocado Ripening Dataset/T20_d08_060_a_4.jpg,T20_060,T20,8,4,a,2022-04-11 14:49:05,T20_d08_060_a_4
data/Avocado Ripening Dataset/T20_d08_060_b_4.jpg,T20_060,T20,8,4,b,2022-04-11 14:49:16,T20_d08_060_b_4
data/Avocado Ripening Dataset/T20_d09_060_a_4.jpg,T20_060,T20,9,4,a,2022-04-12 15:43:55,T20_d09_060_a_4
data/Avocado Ripening Dataset/T20_d09_060_b_4.jpg,T20_060,T20,9,4,b,2022-04-12 15:44:01,T20_d09_060_b_4
data/Avocado Ripening Dataset/T20_d10_060_a_5.jpg,T20_060,T20,10,5,a,2022-04-13 13:02:32,T20_d10_060_a_5
data/Avocado Ripening Dataset/T20_d10_060_b_5.jpg,T20_060,T20,10,5,b,2022-04-13 13:02:37,T20_d10_060_b_5
data/Avocado Ripening Dataset/T20_d11_060_a_5.jpg,T20_060,T20,11,5,a,2022-04-14 15:26:59,T20_d11_060_a_5
data/Avocado Ripening Dataset/T20_d11_060_b_5.jpg,T20_060,T20,11,5,b,2022-04-14 15:27:04,T20_d11_060_b_5
data/Avocado Ripening Dataset/Tam_d01_009_a_1.jpg,Tam_009,Tam,1,1,a,2022-04-03 16:55:41,Tam_d01_009_a_1
data/Avocado Ripening Dataset/Tam_d01_009_b_1.jpg,Tam_009,Tam,1,1,b,2022-04-03 16:56:11,Tam_d01_009_b_1
data/Avocado Ripening Dataset/Tam_d02_009_a_2.jpg,Tam_009,Tam,2,2,a,2022-04-05 17:45:40,Tam_d02_009_a_2
data/Avocado Ripening Dataset/Tam_d02_009_b_2.jpg,Tam_009,Tam,2,2,b,2022-04-05 17:45:50,Tam_d02_009_b_2
data/Avocado Ripening Dataset/Tam_d03_009_a_2.jpg,Tam_009,Tam,3,2,a,2022-04-06 17:41:08,Tam_d03_009_a_2
data/Avocado Ripening Dataset/Tam_d03_009_b_2.jpg,Tam_009,Tam,3,2,b,2022-04-06 17:41:19,Tam_d03_009_b_2
data/Avocado Ripening Dataset/Tam_d04_009_a_3.jpg,Tam_009,Tam,4,3,a,2022-04-07 15:54:08,Tam_d04_009_a_3
data/Avocado Ripening Dataset/Tam_d04_009_b_3.jpg,Tam_009,Tam,4,3,b,2022-04-07 15:54:20,Tam_d04_009_b_3
data/Avocado Ripening Dataset/Tam_d05_009_a_4.jpg,Tam_009,Tam,5,4,a,2022-04-08 17:25:36,Tam_d05_009_a_4
data/Avocado Ripening Dataset/Tam_d05_009_b_4.jpg,Tam_009,Tam,5,4,b,2022-04-08 17:29:55,Tam_d05_009_b_4
data/Avocado Ripening Dataset/Tam_d06_009_a_4.jpg,Tam_009,Tam,6,4,a,2022-04-09 16:59:39,Tam_d06_009_a_4
data/Avocado Ripening Dataset/Tam_d06_009_b_4.jpg,Tam_009,Tam,6,4,b,2022-04-09 16:59:53,Tam_d06_009_b_4
data/Avocado Ripening Dataset/Tam_d07_009_a_4.jpg,Tam_009,Tam,7,4,a,2022-04-10 16:16:15,Tam_d07_009_a_4
data/Avocado Ripening Dataset/Tam_d07_009_b_4.jpg,Tam_009,Tam,7,4,b,2022-04-10 16:16:23,Tam_d07_009_b_4
data/Avocado Ripening Dataset/Tam_d08_009_a_5.jpg,Tam_009,Tam,8,5,a,2022-04-11 16:52:31,Tam_d08_009_a_5
data/Avocado Ripening Dataset/Tam_d08_009_b_5.jpg,Tam_009,Tam,8,5,b,2022-04-11 16:52:40,Tam_d08_009_b_5
data/Avocado Ripening Dataset/Tam_d09_009_a_5.jpg,Tam_009,Tam,9,5,a,2022-04-12 16:24:14,Tam_d09_009_a_5
data/Avocado Ripening Dataset/Tam_d09_009_b_5.jpg,Tam_009,Tam,9,5,b,2022-04-12 16:24:26,Tam_d09_009_b_5
data/Avocado Ripening Dataset/Tam_d10_009_a_5.jpg,Tam_009,Tam,10,5,a,2022-04-13 15:43:27,Tam_d10_009_a_5
data/Avocado Ripening Dataset/Tam_d10_009_b_5.jpg,Tam_009,Tam,10,5,b,2022-04-13 15:43:37,Tam_d10_009_b_5
data/Avocado Ripening Dataset/Tam_d11_009_a_5.jpg,Tam_009,Tam,11,5,a,2022-04-14 18:10:09,Tam_d11_009_a_5
data/Avocado Ripening Dataset/Tam_d11_009_b_5.jpg,Tam_009,Tam,11,5,b,2022-04-14 18:10:15,Tam_d11_009_b_5
data/Avocado Ripening Dataset/Tam_d01_016_a_1.jpg,Tam_016,Tam,1,1,a,2022-04-04 17:45:54,Tam_d01_016_a_1
data/Avocado Ripening Dataset/Tam_d01_016_b_1.jpg,Tam_016,Tam,1,1,b,2022-04-04 17:46:06,Tam_d01_016_b_1
data/Avocado Ripening Dataset/Tam_d02_016_a_2.jpg,Tam_016,Tam,2,2,a,2022-04-05 17:01:08,Tam_d02_016_a_2
data/Avocado Ripening Dataset/Tam_d02_016_b_2.jpg,Tam_016,Tam,2,2,b,2022-04-05 17:01:20,Tam_d02_016_b_2
data/Avocado Ripening Dataset/Tam_d03_016_a_2.jpg,Tam_016,Tam,3,2,a,2022-04-06 18:19:00,Tam_d03_016_a_2
data/Avocado Ripening Dataset/Tam_d03_016_b_2.jpg,Tam_016,Tam,3,2,b,2022-04-06 18:19:11,Tam_d03_016_b_2
data/Avocado Ripening Dataset/Tam_d04_016_a_3.jpg,Tam_016,Tam,4,3,a,2022-04-07 16:54:27,Tam_d04_016_a_3
data/Avocado Ripening Dataset/Tam_d04_016_b_3.jpg,Tam_016,Tam,4,3,b,2022-04-07 16:54:42,Tam_d04_016_b_3
data/Avocado Ripening Dataset/Tam_d05_016_a_3.jpg,Tam_016,Tam,5,3,a,2022-04-08 18:04:48,Tam_d05_016_a_3
data/Avocado Ripening Dataset/Tam_d05_016_b_3.jpg,Tam_016,Tam,5,3,b,2022-04-08 18:04:56,Tam_d05_016_b_3
data/Avocado Ripening Dataset/Tam_d06_016_a_3.jpg,Tam_016,Tam,6,3,a,2022-04-09 17:18:39,Tam_d06_016_a_3
data/Avocado Ripening Dataset/Tam_d06_016_b_3.jpg,Tam_016,Tam,6,3,b,2022-04-09 17:21:26,Tam_d06_016_b_3
data/Avocado Ripening Dataset/Tam_d07_016_a_4.jpg,Tam_016,Tam,7,4,a,2022-04-10 16:39:54,Tam_d07_016_a_4
data/Avocado Ripening Dataset/Tam_d07_016_b_4.jpg,Tam_016,Tam,7,4,b,2022-04-10 16:40:00,Tam_d07_016_b_4
data/Avocado Ripening Dataset/Tam_d08_016_a_4.jpg,Tam_016,Tam,8,4,a,2022-04-11 17:23:25,Tam_d08_016_a_4
data/Avocado Ripening Dataset/Tam_d08_016_b_4.jpg,Tam_016,Tam,8,4,b,2022-04-11 17:23:34,Tam_d08_016_b_4
data/Avocado Ripening Dataset/Tam_d09_016_a_5.jpg,Tam_016,Tam,9,5,a,2022-04-12 16:59:37,Tam_d09_016_a_5
data/Avocado Ripening Dataset/Tam_d09_016_b_5.jpg,Tam_016,Tam,9,5,b,2022-04-12 16:59:46,Tam_d09_016_b_5
data/Avocado Ripening Dataset/Tam_d10_016_a_5.jpg,Tam_016,Tam,10,5,a,2022-04-13 15:16:39,Tam_d10_016_a_5
data/Avocado Ripening Dataset/Tam_d10_016_b_5.jpg,Tam_016,Tam,10,5,b,2022-04-13 15:16:45,Tam_d10_016_b_5
data/Avocado Ripening Dataset/Tam_d11_016_a_5.jpg,Tam_016,Tam,11,5,a,2022-04-14 17:41:44,Tam_d11_016_a_5
data/Avocado Ripening Dataset/Tam_d11_016_b_5.jpg,Tam_016,Tam,11,5,b,2022-04-14 17:41:52,Tam_d11_016_b_5
data/Avocado Ripening Dataset/Tam_d01_017_a_1.jpg,Tam_017,Tam,1,1,a,2022-04-04 18:21:07,Tam_d01_017_a_1
data/Avocado Ripening Dataset/Tam_d01_017_b_1.jpg,Tam_017,Tam,1,1,b,2022-04-04 18:21:17,Tam_d01_017_b_1
data/Avocado Ripening Dataset/Tam_d02_017_a_2.jpg,Tam_017,Tam,2,2,a,2022-04-05 16:39:36,Tam_d02_017_a_2
data/Avocado Ripening Dataset/Tam_d02_017_b_2.jpg,Tam_017,Tam,2,2,b,2022-04-05 16:39:57,Tam_d02_017_b_2
data/Avocado Ripening Dataset/Tam_d03_017_a_2.jpg,Tam_017,Tam,3,2,a,2022-04-06 18:49:28,Tam_d03_017_a_2
data/Avocado Ripening Dataset/Tam_d03_017_b_2.jpg,Tam_017,Tam,3,2,b,2022-04-06 18:49:38,Tam_d03_017_b_2
data/Avocado Ripening Dataset/Tam_d04_017_a_3.jpg,Tam_017,Tam,4,3,a,2022-04-07 17:28:59,Tam_d04_017_a_3
data/Avocado Ripening Dataset/Tam_d04_017_b_3.jpg,Tam_017,Tam,4,3,b,2022-04-07 17:29:08,Tam_d04_017_b_3
data/Avocado Ripening Dataset/Tam_d05_017_a_3.jpg,Tam_017,Tam,5,3,a,2022-04-08 18:35:26,Tam_d05_017_a_3
data/Avocado Ripening Dataset/Tam_d05_017_b_3.jpg,Tam_017,Tam,5,3,b,2022-04-08 18:35:33,Tam_d05_017_b_3
data/Avocado Ripening Dataset/Tam_d06_017_a_4.jpg,Tam_017,Tam,6,4,a,2022-04-09 17:46:12,Tam_d06_017_a_4
data/Avocado Ripening Dataset/Tam_d06_017_b_4.jpg,Tam_017,Tam,6,4,b,2022-04-09 17:46:23,Tam_d06_017_b_4
data/Avocado Ripening Dataset/Tam_d07_017_a_4.jpg,Tam_017,Tam,7,4,a,2022-04-10 17:00:16,Tam_d07_017_a_4
data/Avocado Ripening Dataset/Tam_d07_017_b_4.jpg,Tam_017,Tam,7,4,b,2022-04-10 17:00:28,Tam_d07_017_b_4
data/Avocado Ripening Dataset/Tam_d08_017_a_4.jpg,Tam_017,Tam,8,4,a,2022-04-11 17:54:18,Tam_d08_017_a_4
data/Avocado Ripening Dataset/Tam_d08_017_b_4.jpg,Tam_017,Tam,8,4,b,2022-04-11 17:54:25,Tam_d08_017_b_4
data/Avocado Ripening Dataset/Tam_d09_017_a_5.jpg,Tam_017,Tam,9,5,a,2022-04-12 17:33:00,Tam_d09_017_a_5
data/Avocado Ripening Dataset/Tam_d09_017_b_5.jpg,Tam_017,Tam,9,5,b,2022-04-12 17:33:06,Tam_d09_017_b_5
data/Avocado Ripening Dataset/Tam_d10_017_a_5.jpg,Tam_017,Tam,10,5,a,2022-04-13 14:53:50,Tam_d10_017_a_5
data/Avocado Ripening Dataset/Tam_d10_017_b_5.jpg,Tam_017,Tam,10,5,b,2022-04-13 14:54:00,Tam_d10_017_b_5
data/Avocado Ripening Dataset/Tam_d11_017_a_5.jpg,Tam_017,Tam,11,5,a,2022-04-14 18:27:48,Tam_d11_017_a_5
data/Avocado Ripening Dataset/Tam_d11_017_b_5.jpg,Tam_017,Tam,11,5,b,2022-04-14 18:27:55,Tam_d11_017_b_5
data/Avocado Ripening Dataset/Tam_d01_019_a_1.jpg,Tam_019,Tam,1,1,a,2022-04-04 17:46:48,Tam_d01_019_a_1
data/Avocado Ripening Dataset/Tam_d01_019_b_1.jpg,Tam_019,Tam,1,1,b,2022-04-04 17:46:57,Tam_d01_019_b_1
data/Avocado Ripening Dataset/Tam_d02_019_a_1.jpg,Tam_019,Tam,2,1,a,2022-04-05 17:01:40,Tam_d02_019_a_1
data/Avocado Ripening Dataset/Tam_d02_019_b_1.jpg,Tam_019,Tam,2,1,b,2022-04-05 17:01:49,Tam_d02_019_b_1
data/Avocado Ripening Dataset/Tam_d03_019_a_2.jpg,Tam_019,Tam,3,2,a,2022-04-06 18:19:39,Tam_d03_019_a_2
data/Avocado Ripening Dataset/Tam_d03_019_b_2.jpg,Tam_019,Tam,3,2,b,2022-04-06 18:19:49,Tam_d03_019_b_2
data/Avocado Ripening Dataset/Tam_d04_019_a_2.jpg,Tam_019,Tam,4,2,a,2022-04-07 16:55:48,Tam_d04_019_a_2
data/Avocado Ripening Dataset/Tam_d04_019_b_2.jpg,Tam_019,Tam,4,2,b,2022-04-07 16:55:58,Tam_d04_019_b_2
data/Avocado Ripening Dataset/Tam_d05_019_a_3.jpg,Tam_019,Tam,5,3,a,2022-04-08 18:05:18,Tam_d05_019_a_3
data/Avocado Ripening Dataset/Tam_d05_019_b_3.jpg,Tam_019,Tam,5,3,b,2022-04-08 18:05:26,Tam_d05_019_b_3
data/Avocado Ripening Dataset/Tam_d06_019_a_3.jpg,Tam_019,Tam,6,3,a,2022-04-09 17:22:51,Tam_d06_019_a_3
data/Avocado Ripening Dataset/Tam_d06_019_b_3.jpg,Tam_019,Tam,6,3,b,2022-04-09 17:22:59,Tam_d06_019_b_3
data/Avocado Ripening Dataset/Tam_d07_019_a_3.jpg,Tam_019,Tam,7,3,a,2022-04-10 16:40:11,Tam_d07_019_a_3
data/Avocado Ripening Dataset/Tam_d07_019_b_3.jpg,Tam_019,Tam,7,3,b,2022-04-10 16:40:22,Tam_d07_019_b_3
data/Avocado Ripening Dataset/Tam_d08_019_a_4.jpg,Tam_019,Tam,8,4,a,2022-04-11 17:24:07,Tam_d08_019_a_4
data/Avocado Ripening Dataset/Tam_d08_019_b_4.jpg,Tam_019,Tam,8,4,b,2022-04-11 17:24:14,Tam_d08_019_b_4
data/Avocado Ripening Dataset/Tam_d09_019_a_5.jpg,Tam_019,Tam,9,5,a,2022-04-12 17:00:04,Tam_d09_019_a_5
data/Avocado Ripening Dataset/Tam_d09_019_b_5.jpg,Tam_019,Tam,9,5,b,2022-04-12 17:00:19,Tam_d09_019_b_5
data/Avocado Ripening Dataset/Tam_d10_019_a_5.jpg,Tam_019,Tam,10,5,a,2022-04-13 15:17:05,Tam_d10_019_a_5
data/Avocado Ripening Dataset/Tam_d10_019_b_5.jpg,Tam_019,Tam,10,5,b,2022-04-13 15:17:10,Tam_d10_019_b_5
data/Avocado Ripening Dataset/Tam_d11_019_a_5.jpg,Tam_019,Tam,11,5,a,2022-04-14 17:42:09,Tam_d11_019_a_5
data/Avocado Ripening Dataset/Tam_d11_019_b_5.jpg,Tam_019,Tam,11,5,b,2022-04-14 17:42:16,Tam_d11_019_b_5
data/Avocado Ripening Dataset/Tam_d01_028_a_1.jpg,Tam_028,Tam,1,1,a,2022-04-04 18:21:43,Tam_d01_028_a_1
data/Avocado Ripening Dataset/Tam_d01_028_b_1.jpg,Tam_028,Tam,1,1,b,2022-04-04 18:21:54,Tam_d01_028_b_1
data/Avocado Ripening Dataset/Tam_d02_028_a_2.jpg,Tam_028,Tam,2,2,a,2022-04-05 16:40:19,Tam_d02_028_a_2
data/Avocado Ripening Dataset/Tam_d02_028_b_2.jpg,Tam_028,Tam,2,2,b,2022-04-05 16:40:28,Tam_d02_028_b_2
data/Avocado Ripening Dataset/Tam_d03_028_a_2.jpg,Tam_028,Tam,3,2,a,2022-04-06 18:50:12,Tam_d03_028_a_2
data/Avocado Ripening Dataset/Tam_d03_028_b_2.jpg,Tam_028,Tam,3,2,b,2022-04-06 18:50:20,Tam_d03_028_b_2
data/Avocado Ripening Dataset/Tam_d04_028_a_3.jpg,Tam_028,Tam,4,3,a,2022-04-07 17:29:26,Tam_d04_028_a_3
data/Avocado Ripening Dataset/Tam_d04_028_b_3.jpg,Tam_028,Tam,4,3,b,2022-04-07 17:29:31,Tam_d04_028_b_3
data/Avocado Ripening Dataset/Tam_d05_028_a_3.jpg,Tam_028,Tam,5,3,a,2022-04-08 18:35:54,Tam_d05_028_a_3
data/Avocado Ripening Dataset/Tam_d05_028_b_3.jpg,Tam_028,Tam,5,3,b,2022-04-08 18:35:59,Tam_d05_028_b_3
data/Avocado Ripening Dataset/Tam_d06_028_a_4.jpg,Tam_028,Tam,6,4,a,2022-04-09 17:46:43,Tam_d06_028_a_4
data/Avocado Ripening Dataset/Tam_d06_028_b_4.jpg,Tam_028,Tam,6,4,b,2022-04-09 17:46:49,Tam_d06_028_b_4
data/Avocado Ripening Dataset/Tam_d07_028_a_4.jpg,Tam_028,Tam,7,4,a,2022-04-10 17:00:44,Tam_d07_028_a_4
data/Avocado Ripening Dataset/Tam_d07_028_b_4.jpg,Tam_028,Tam,7,4,b,2022-04-10 17:00:50,Tam_d07_028_b_4
data/Avocado Ripening Dataset/Tam_d08_028_a_4.jpg,Tam_028,Tam,8,4,a,2022-04-11 17:54:44,Tam_d08_028_a_4
data/Avocado Ripening Dataset/Tam_d08_028_b_4.jpg,Tam_028,Tam,8,4,b,2022-04-11 17:54:51,Tam_d08_028_b_4
data/Avocado Ripening Dataset/Tam_d09_028_a_5.jpg,Tam_028,Tam,9,5,a,2022-04-12 17:33:23,Tam_d09_028_a_5
data/Avocado Ripening Dataset/Tam_d09_028_b_5.jpg,Tam_028,Tam,9,5,b,2022-04-12 17:33:30,Tam_d09_028_b_5
data/Avocado Ripening Dataset/Tam_d10_028_a_5.jpg,Tam_028,Tam,10,5,a,2022-04-13 14:54:18,Tam_d10_028_a_5
data/Avocado Ripening Dataset/Tam_d10_028_b_5.jpg,Tam_028,Tam,10,5,b,2022-04-13 14:54:25,Tam_d10_028_b_5
data/Avocado Ripening Dataset/Tam_d11_028_a_5.jpg,Tam_028,Tam,11,5,a,2022-04-14 18:28:04,Tam_d11_028_a_5
